x,y,objectid,cat1,cat2,name,city,state,post_id,zip,latitude,longitude,date_updated,point_x,point_y,program_type
-118.391507256104,33.9592200669965,72261,Health and Mental Health,Mental Health Centers,SSG-PACIFIC ASIAN COUNSELING SERVICES (PACS-LA),LOS ANGELES,CA,2005925,90045,33.9592201,-118.3915072,2018/04/26 13:36:37+00,6442946.48898664,1807770.90146714,General Mental Health Resource
-118.291340056521,33.963379967193,72004,Health and Mental Health,Mental Health Centers,SPECIALIZED FOSTER CARE-VERMONT,LOS ANGELES,CA,1000388,90044,33.96338,-118.29134,2018/05/17 13:09:33+00,6473326.2969933,1809181.59779273,General Mental Health Resource
-118.291340056521,33.963379967193,72068,Health and Mental Health,Mental Health Centers,WOMEN'S COMMUNITY REINTEGRATION & EDUCATION CENTER,LOS ANGELES,CA,1000454,90044,33.96338,-118.29134,2018/06/01 13:07:29+00,6473326.2969933,1809181.59779273,General Mental Health Resource
-118.291604156315,33.960182366971,72279,Health and Mental Health,Mental Health Centers,"EXODUS RECOVERY, INC",LOS ANGELES,CA,2006094,90044,33.9601824,-118.2916041,2018/05/25 10:52:49+00,6473242.83751455,1808018.1595028,General Mental Health Resource
-118.291990056039,33.9625299666596,71864,Health and Mental Health,Mental Health Centers,EXODUS RECOVERY INC.,LOS ANGELES,CA,1000245,90044,33.96253,-118.29199,2016/05/30 18:53:23+00,6473128.2973893,1808872.83758348,General Mental Health Resource
-118.291926055854,33.9626736670565,61831,Health and Mental Health,Mental Health Centers,"Exodus Recovery Inc.,",Los Angeles,CA,68291,90044,33.9626737,-118.291926,2013/09/11 08:43:54+00,6473147.8564053,1808925.07665223,General Mental Health Resource
-118.299350056392,33.9598399669037,71878,Health and Mental Health,Mental Health Centers,DIDI HIRSCH TAPER CENTER,LOS ANGELES,CA,1000259,90044,33.95984,-118.29935,2018/05/17 09:21:33+00,6470893.56760681,1807900.45796657,General Mental Health Resource
-118.294223555617,33.9602854671869,72509,Health and Mental Health,Mental Health Centers,DIDI HIRSCH AT ALLIANCE PBS,LOS ANGELES,CA,2009337,90044,33.9602855,-118.2942235,2020/04/24 14:56:42+00,6472448.62978539,1808057.9943969,General Mental Health Resource
-118.343683655808,33.9940329669633,72407,Health and Mental Health,Mental Health Centers,WAYFINDER FAMILY SERVICE/CRP-STRTP,LOS ANGELES,CA,2007112,90043,33.994033,-118.3436836,2019/03/22 16:17:15+00,6457492.16494772,1820386.94053948,General Mental Health Resource
-118.343830056242,33.9933499667062,72159,Health and Mental Health,Mental Health Centers,WAYFINDER FAMILY SERVICES,LOS ANGELES,CA,1000549,90043,33.99335,-118.34383,2018/08/22 08:36:33+00,6457446.93767597,1820138.53585257,General Mental Health Resource
-118.329687956239,33.9984840669855,72492,Health and Mental Health,Mental Health Centers,DANGERFIELD HOME # 1,LOS ANGELES,CA,2009092,90043,33.9984841,-118.3296879,2020/03/19 15:29:33+00,6461739.87101921,1821992.5688899,General Mental Health Resource
-118.332320056429,34.0031199665061,71815,Health and Mental Health,Mental Health Centers,LOS ANGELES CHILD GUIDANCE CLINIC,LOS ANGELES,CA,1000190,90043,34.00312,-118.33232,2018/04/27 15:35:36+00,6460947.64556955,1823682.28565481,General Mental Health Resource
-118.187812556401,34.128525066686,72347,Health and Mental Health,Mental Health Centers,OPTIMIST CAMPUS,LOS ANGELES,CA,2006678,90042,34.1285251,-118.1878125,2018/07/26 09:48:58+00,6504831.54238164,1869206.22347814,General Mental Health Resource
-118.172700056906,34.1208899667696,71817,Health and Mental Health,Mental Health Centers,HATHAWAY SYCAMORES CHILD AND FAMILY SERVICES,LOS ANGELES,CA,1000192,90042,34.12089,-118.1727,2018/03/28 17:01:52+00,6509400.34722039,1866419.47216189,General Mental Health Resource
-118.187980056896,34.1287599671793,72036,Health and Mental Health,Mental Health Centers,HILLSIDES OPTIMIST YHFS,LOS ANGELES,CA,1000420,90042,34.12876,-118.18798,2016/05/30 18:53:23+00,6504781.01065855,1869291.80270331,General Mental Health Resource
-118.184270057002,34.1043299667715,71649,Health and Mental Health,Mental Health Centers,NORTHEAST MENTAL HEALTH CENTER,LOS ANGELES,CA,1000018,90042,34.10433,-118.18427,2018/03/23 13:45:01+00,6505887.48712014,1860399.20828381,General Mental Health Resource
-118.18816005692,34.1293599664212,71890,Health and Mental Health,Mental Health Centers,OPTIMIST YOUTH & FAMILY SERVICES,LOS ANGELES,CA,1000271,90042,34.12936,-118.18816,2018/06/29 08:46:27+00,6504726.94514988,1869510.25502232,General Mental Health Resource
-118.194190056278,34.1087299670685,72105,Health and Mental Health,Mental Health Centers,NORTHEAST WELLNESS CENTER,LOS ANGELES,CA,1000493,90042,34.10873,-118.19419,2018/04/12 15:00:41+00,6502887.56825122,1862006.10073932,General Mental Health Resource
-118.202335456968,34.1304057664853,72348,Health and Mental Health,Mental Health Centers,OPTIMIST EAGLE ROCK,LOS ANGELES,CA,2006680,90041,34.1304058,-118.2023354,2018/07/26 10:05:04+00,6500437.77623481,1869899.17287965,General Mental Health Resource
-118.183713256725,34.1407828667651,71834,Health and Mental Health,Mental Health Centers,HILLSIDES OUTPATIENT,LOS ANGELES,CA,1000211,90041,34.1407829,-118.1837132,2019/07/31 13:27:42+00,6506080.2885718,1873664.76213323,General Mental Health Resource
-118.202070056801,34.1304399664993,71840,Health and Mental Health,Mental Health Centers,OPTIMIST YOUTH HOMES,LOS ANGELES,CA,1000219,90041,34.13044,-118.20207,2018/03/29 07:41:24+00,6500518.11892189,1869911.4573039,General Mental Health Resource
-118.183713256725,34.1407828667651,72243,Health and Mental Health,Mental Health Centers,HILLSIDES STRTP,LOS ANGELES,CA,2005782,90041,34.1407829,-118.1837132,2020/05/26 16:08:19+00,6506080.2885718,1873664.76213323,General Mental Health Resource
-118.160060056003,34.0085399669915,71990,Health and Mental Health,Mental Health Centers,ASC TREATMENT GROUP - ANNE SIPPI CLINIC,COMMERCE,CA,1000372,90040,34.00854,-118.16006,2018/06/27 14:31:30+00,6513160.90630031,1825526.8590654,General Mental Health Resource
-118.16153005699,33.9841299669732,72037,Health and Mental Health,Mental Health Centers,ALMANSOR CLINICAL SERVICES,COMMERCE,CA,1000421,90040,33.98413,-118.16153,2018/06/26 14:04:51+00,6512701.11817789,1816644.28135814,General Mental Health Resource
-118.148025956083,33.9970022669211,72500,Health and Mental Health,Mental Health Centers,CRITTENTON SERVICES FOR CHILDREN AND FAMILIES,COMMERCE,CA,2009311,90040,33.9970023,-118.1480259,2020/04/17 12:31:55+00,6516801.89803405,1821322.46950831,General Mental Health Resource
-118.163480056307,33.9838699672175,72007,Health and Mental Health,Mental Health Centers,SPECIALIZED FOSTER CARE PROGRAM-COMMERCE,COMMERCE,CA,1000391,90040,33.98387,-118.16348,2018/06/26 10:41:02+00,6512109.80571222,1816550.61783156,General Mental Health Resource
-118.160499656502,33.9887042673391,72039,Health and Mental Health,Mental Health Centers,HATHAWAY SYCAMORES CHILD AND FAMILY SERVICES,COMMERCE,CA,1000423,90040,33.9887043,-118.1604996,2018/06/26 15:39:14+00,6513016.1506843,1818308.46208489,General Mental Health Resource
-118.169730056645,34.0137499673473,71823,Health and Mental Health,Mental Health Centers,DOROTHY KIRBY,COMMERCE,CA,1000198,90040,34.01375,-118.16973,2018/06/13 09:38:28+00,6510233.42101355,1827427.68859707,General Mental Health Resource
-118.163740056635,33.9855399674106,71932,Health and Mental Health,Mental Health Centers,PENNY LANE: COMMERCE,COMMERCE,CA,1000314,90040,33.98554,-118.16374,2018/06/22 15:44:24+00,6512031.97417498,1817158.49325623,General Mental Health Resource
-118.138220056658,33.9861099672706,72134,Health and Mental Health,Mental Health Centers,ALMA FAMILY SERVICES,COMMERCE,CA,1000523,90040,33.98611,-118.13822,2018/06/27 17:01:29+00,6519768.73166731,1817354.30782522,General Mental Health Resource
-118.330050056076,34.0884499670503,72118,Health and Mental Health,Mental Health Centers,AMERICAN INDIAN COUNSELING CENTER,LOS ANGELES,CA,1000507,90038,34.08845,-118.33005,2018/06/01 10:10:35+00,6461737.61872713,1854733.11069214,General Mental Health Resource
-118.337920055928,34.0924799665886,72133,Health and Mental Health,Mental Health Centers,STEP UP ON HOLLYWOOD,LOS ANGELES,CA,1000522,90038,34.09248,-118.33792,2016/05/30 18:53:23+00,6459359.6753203,1856207.6126644,General Mental Health Resource
-118.32646005633,34.0932599663629,71648,Health and Mental Health,Mental Health Centers,HOLLYWOOD MENTAL HEALTH CENTER,LOS ANGELES,CA,1000017,90038,34.09326,-118.32646,2018/03/23 13:36:37+00,6462830.28189614,1856480.00122723,General Mental Health Resource
-118.324560056237,34.0857999670609,72090,Health and Mental Health,Mental Health Centers,UPLIFT FAMILY SERVICES - HOLLYGROVE,LOS ANGELES,CA,1000477,90038,34.0858,-118.32456,2018/07/24 16:46:57+00,6463396.76403089,1853763.31801231,General Mental Health Resource
-118.330050056076,34.0884499670503,72108,Health and Mental Health,Mental Health Centers,HOLLYWOOD MHC FSP PROGRAM,LOS ANGELES,CA,1000496,90038,34.08845,-118.33005,2018/06/15 13:52:32+00,6461737.61872713,1854733.11069214,General Mental Health Resource
-118.290803486336,33.9948072472266,61839,Health and Mental Health,Mental Health Centers,OASIS House,Los Angeles ,CA,68296,90037,33.99480728,-118.29080343,2013/09/10 16:01:22+00,6473522.09023689,1820618.12675689,General Mental Health Resource
-118.286750056712,34.0146999671379,72184,Health and Mental Health,Mental Health Centers,KEDREN COMMUNITY MENTAL HEALTH CENTER,LOS ANGELES,CA,1000575,90037,34.0147,-118.28675,2018/05/18 14:34:49+00,6474771.41286947,1827853.93413565,General Mental Health Resource
-118.291760056125,34.0174599671546,72079,Health and Mental Health,Mental Health Centers,LOS ANGELES CHILD GUIDANCE CLINIC - BHS LINCOLN HEIGHTS,LOS ANGELES,CA,1000466,90037,34.01746,-118.29176,2020/07/01 12:31:04+00,6473256.06386605,1828862.71853539,General Mental Health Resource
-118.278722356424,34.0018287670154,72476,Health and Mental Health,Mental Health Centers,SSG PROJECT 180 SOLA,LOS ANGELES,CA,2008062,90037,34.0018288,-118.2787223,2019/10/25 11:09:06+00,6477191.19411914,1823163.01799256,General Mental Health Resource
-118.277831655947,33.9902185667931,72273,Health and Mental Health,Mental Health Centers,VISTA DEL MAR WRAPAROUND SA 6,LOS ANGELES,CA,2006079,90037,33.9902186,-118.2778316,2018/05/25 08:09:00+00,6477449.48133223,1818937.09567015,General Mental Health Resource
-118.291670056431,33.994879966559,71787,Health and Mental Health,Mental Health Centers,SCHARP - OASIS HOUSE WELLNESS CENTER,LOS ANGELES,CA,1000159,90037,33.99488,-118.29167,2018/04/27 14:55:48+00,6473259.49332114,1820645.35176806,General Mental Health Resource
-118.278490056127,33.990239966876,71931,Health and Mental Health,Mental Health Centers,SSG-HOPICS BEHAVIORAL HEALTH SERVICES,LOS ANGELES,CA,1000313,90037,33.99024,-118.27849,2018/05/17 09:28:37+00,6477249.91841114,1818945.43587656,General Mental Health Resource
-118.353420056569,34.0625999669898,72125,Health and Mental Health,Mental Health Centers,SPECIALIZED FOSTER CARE - WEST LOS ANGELES,LOS ANGELES,CA,1000514,90036,34.0626,-118.35342,2018/04/26 16:56:43+00,6454628.5902943,1845349.91718823,General Mental Health Resource
-118.383920056038,34.0537799668652,71783,Health and Mental Health,Mental Health Centers,ALCOTT CENTER FOR MENTAL HEALTH SERVICES,LOS ANGELES,CA,1000155,90035,34.05378,-118.38392,2018/04/25 13:36:15+00,6445378.71640563,1842174.05280507,General Mental Health Resource
-118.441720055782,34.069679966551,71892,Health and Mental Health,Mental Health Centers,UCLA TIES FOR ADOPTION,LOS ANGELES,CA,1000273,90035,34.06968,-118.44172,2020/05/26 16:12:40+00,6427896.2913968,1848032.21726981,General Mental Health Resource
-118.384771156446,34.0547213671317,72052,Health and Mental Health,Mental Health Centers,JEWISH FAMILY SERVICE OF LOS ANGELES (JFSLA),LOS ANGELES,CA,1000437,90035,34.0547214,-118.3847711,2018/04/12 14:29:26+00,6445122.22577688,1842517.62987381,General Mental Health Resource
-118.376450056388,34.0547799672267,71743,Health and Mental Health,Mental Health Centers,DIDI HIRSCH JUMP STREET,LOS ANGELES,CA,1000114,90035,34.05478,-118.37645,2017/02/08 11:22:10+00,6447642.77519771,1842529.4116744,General Mental Health Resource
-118.198590056378,34.0281999669418,72040,Health and Mental Health,Mental Health Centers,GATEWAYS OUTPATIENT PERCY VILLAGE,LOS ANGELES,CA,1000424,90034,34.0282,-118.19859,2016/05/30 18:53:23+00,6501497.75836681,1832702.34635481,General Mental Health Resource
-118.407524656005,34.0198790667625,72421,Health and Mental Health,Mental Health Centers,EXODUS RECOVERY INC.,LOS ANGELES,CA,2007261,90034,34.0198791,-118.4075246,2019/03/28 09:20:22+00,6438178.76525439,1829865.09579572,General Mental Health Resource
-118.384093756465,34.0535144672162,72459,Health and Mental Health,Mental Health Centers,ALCOTT CENTER FOR MENTAL HEALTH SERVICES,LOS ANGELES,CA,2007711,90034,34.0535145,-118.3840937,2019/08/13 12:57:27+00,6445325.73258772,1842077.63403465,General Mental Health Resource
-118.211074756634,34.0383379669315,72259,Health and Mental Health,Mental Health Centers,"VIP COMMUNITY MENTAL HEALTH CENTER, INC.",LOS ANGELES,CA,2005904,90033,34.038338,-118.2110747,2018/04/24 11:22:05+00,6497722.65928972,1836399.46560098,General Mental Health Resource
-118.209650056041,34.0573899665531,72126,Health and Mental Health,Mental Health Centers,EXODUS RECOVERY URGENT CARE CENTER - EASTSIDE,LOS ANGELES,CA,1000515,90033,34.05739,-118.20965,2018/04/13 09:03:18+00,6498168.74993297,1843331.94189347,General Mental Health Resource
-118.209650056041,34.0573899665531,72117,Health and Mental Health,Mental Health Centers,EXODUS RECOVERY INC.,LOS ANGELES,CA,1000506,90033,34.05739,-118.20965,2016/05/30 18:53:23+00,6498168.74993297,1843331.94189347,General Mental Health Resource
-118.217150056576,34.039159966593,71905,Health and Mental Health,Mental Health Centers,ENKI BOYLE HEIGHTS,LOS ANGELES,CA,1000287,90033,34.03916,-118.21715,2016/05/30 18:53:23+00,6495882.72169663,1836702.52733082,General Mental Health Resource
-118.206010056971,34.0633999667259,71922,Health and Mental Health,Mental Health Centers,CENTRAL JUVENILE HALL - AVIVA FAMILY AND CHILDREN'S SERVICES,LOS ANGELES,CA,1000304,90033,34.0634,-118.20601,2017/07/07 14:08:25+00,6499275.76215464,1845516.81285182,General Mental Health Resource
-118.203010056355,34.0619899667883,71700,Health and Mental Health,Mental Health Centers,USC UNIVERSITY HOSPITAL,LOS ANGELES,CA,1000069,90033,34.06199,-118.20301,2016/05/30 18:53:23+00,6500183.33940773,1845001.83914423,General Mental Health Resource
-118.216960056692,34.0507399665023,71684,Health and Mental Health,Mental Health Centers,WHITE MEMORIAL MEDICAL CENTER,LOS ANGELES,CA,1000053,90033,34.05074,-118.21696,2018/03/23 14:57:24+00,6495949.3796998,1840916.58189481,General Mental Health Resource
-118.206010056971,34.0633999667259,71672,Health and Mental Health,Mental Health Centers,CENTRAL JUVENILE HALL,LOS ANGELES,CA,1000041,90033,34.0634,-118.20601,2017/02/08 10:42:12+00,6499275.76215464,1845516.81285182,General Mental Health Resource
-118.208810056978,34.060399966635,72196,Health and Mental Health,Mental Health Centers,ALMA FAMILY SERVICES,LOS ANGELES,CA,1000588,90033,34.0604,-118.20881,2018/04/24 17:03:50+00,6498425.45512822,1844426.80715781,General Mental Health Resource
-118.206010056971,34.0633999667259,71662,Health and Mental Health,Mental Health Centers,CENTRAL JUVENILE HALL,LOS ANGELES,CA,1000031,90033,34.0634,-118.20601,2018/03/23 14:33:50+00,6499275.76215464,1845516.81285182,General Mental Health Resource
-118.209669556793,34.0573270672428,72372,Health and Mental Health,Mental Health Centers,EXODUS IMHT,LOS ANGELES,CA,2006736,90033,34.0573271,-118.2096695,2018/07/27 14:47:28+00,6498162.79554856,1843309.06398648,General Mental Health Resource
-118.211460055903,34.038639966612,72183,Health and Mental Health,Mental Health Centers,ALMA FAMILY SERVICES,LOS ANGELES,CA,1000574,90033,34.03864,-118.21146,2018/04/24 11:07:10+00,6497606.15952273,1836509.61433081,General Mental Health Resource
-118.207360055969,34.0596999668412,71660,Health and Mental Health,Mental Health Centers,LAC + USC MEDICAL CENTER,LOS ANGELES,CA,1000029,90033,34.0597,-118.20736,2018/03/23 14:10:52+00,6498864.10877848,1844171.15511006,General Mental Health Resource
-118.206790056817,34.0564199672493,71659,Health and Mental Health,Mental Health Centers,LAC + USC MEDICAL CENTER - PSYCH OUTPATIENT,LOS ANGELES,CA,1000028,90033,34.05642,-118.20679,2020/05/26 17:02:46+00,6499034.29708639,1842977.14667131,General Mental Health Resource
-118.211460055903,34.038639966612,72190,Health and Mental Health,Mental Health Centers,CA HISPANIC COMMISSION ALCOHOL & DRUG ABUSE - ROOSEVELT ISHC,LOS ANGELES,CA,1000581,90033,34.03864,-118.21146,2018/04/24 11:31:55+00,6497606.15952273,1836509.61433081,General Mental Health Resource
-118.208810056978,34.060399966635,71661,Health and Mental Health,Mental Health Centers,LAC + USC MEDICAL CENTER - CRISIS STABILIZATION,LOS ANGELES,CA,1000030,90033,34.0604,-118.20881,2018/03/23 14:20:36+00,6498425.45512822,1844426.80715781,General Mental Health Resource
-118.206010056971,34.0633999667259,71926,Health and Mental Health,Mental Health Centers,CENTRAL JUVENILE HALL - STAR VIEW ADOLESCENT CENTER INC.,LOS ANGELES,CA,1000308,90033,34.0634,-118.20601,2018/04/10 15:23:20+00,6499275.76215464,1845516.81285182,General Mental Health Resource
-118.210176056556,34.0575058670994,72480,Health and Mental Health,Mental Health Centers,FSP PROGRAM SA 4,LOS ANGELES,CA,2008680,90033,34.0575059,-118.210176,2020/01/17 16:43:52+00,6498009.51632756,1843374.45296331,General Mental Health Resource
